theta,phi,time,NN,NP,NT,NB,PN,PP,PT,PB
106.22,200.8,489.28,3.302136229779316,8.66482740418053,2.7511209663532203,5.514166151961413,0.42431939514696143,0.4457165133222596,0.5197214587471938,0.5090935309234244
107.27,75.69,369.08,0.5139299040413313,0.6042482322283008,0.5535205945528533,0.6260374325153878,9.684054745187266,7.119307244256522,5.19713185209542,5.936444485092159
108.4,173.08,534.29,0.36094336528688226,0.3676245424150817,0.40359484342305274,0.4447548514941582,2.9418714365527068,8.839905027934611,4.466610415518051,5.350298819527925
107.8,193.14,492.29,2.7525186464401243,5.252575458405166,1.1995178698298952,5.382403062773915,0.3833630767934475,0.41193010500664756,0.45523074938993985,0.49305584023019905
108.78,205.54,329.66,3.657898264603693,9.970441018850302,3.625894090558882,6.126560887350369,0.5181222951046405,0.5268787357874211,0.6604822877825788,0.6051193832403224
10.14,261.15,1696.82,3.252336161392034,3.6141405349003803,10.987637903225282,3.685795047776407,0.1638409609078683,0.17405541295235918,0.25627899642849084,0.22270284899723333
9.73,38.66,603.2,0.9984492637089638,1.251531108765394,0.522778336647006,0.3367549574600342,3.387298424233221,2.757114654514568,10.62901959862357,3.5735105296282885
109.99,165.41,337.76,0.5248361605015015,0.5171323201602029,0.6100598942771175,0.6601468937460917,3.5013232116170214,9.612960313127212,4.892287696990087,6.013774254674632
110.37,197.88,423.21,3.320769804834289,7.502089607954913,2.096832282572168,6.064871103834113,0.443373896434475,0.46752543863494883,0.5364831832312104,0.5660529711759433
112.22,137.69,335.1,0.6250697939398986,0.5989357397822763,0.7401615477649705,0.8905961519898351,3.9208603573284715,10.588101633468167,4.824317278773775,6.820830408721561
111.99,190.21,340.56,2.762650062787729,4.5473875922767215,0.9101150227803455,5.911718477478839,1.2185525085618503,2.68608985237138,0.4988889183048188,1.86824582075086
112.61,170.15,465.99,0.4140386619399793,0.4156440378497245,0.4761248302755581,0.5100383963689245,3.2358183683419224,9.025973031338951,4.726121979860832,6.137578949551658
112.99,202.61,379.54,3.6697794754977804,9.218550744032632,2.994215687120562,6.675425061329172,0.505593588897613,0.5320205430865703,0.6217243592107411,0.6388210024558064
114.24,162.49,340.38,0.5612407534609397,0.5643821823276522,0.6723732788445688,0.6613364717234946,3.797306657857861,9.64994391629739,4.96075813060797,6.7001183212613125
114.09,77.5,353.81,0.4736558040361225,0.5364667073783056,0.5156906164081871,0.618548354391334,9.316284172779874,7.155536238285289,5.065148926030768,6.858120980271681
114.87,142.43,337.38,0.6201225497802265,0.6395725545480083,0.6581790027273486,0.9110170139001061,4.118170959921412,10.41761054623509,4.68987336152509,7.1518414681255
115.27,174.89,618.05,0.3386955513204048,0.39572260153495586,0.37369196464851784,0.40425462185197886,3.048154709512732,8.332481556594153,4.484014131762207,6.198825228293379
116.94,167.22,470.15,0.4274802384757397,0.4453722663398448,0.5280699282366241,0.5252940263785393,3.517197369233706,9.100876394590177,4.876438036067942,6.8883874893337484
116.7,219.75,329.34,4.00385329863737,10.408981596599963,4.478617243258577,7.672441133443477,0.5830789597053626,0.5769064605553651,0.9463799146759148,0.7101460272072109
118.48,74.58,339.04,0.513525087355986,0.5919395035860678,0.5876104617969472,0.7110301241061691,9.274402422429135,6.717497659775171,4.93040685183754,7.475271841759434
118.64,159.56,387.18,0.5216905009321733,0.5410434848338257,0.6352357070789817,0.6693108198086952,4.020401266679363,9.586920082849504,4.898174070435755,7.36737539792906
10.54,123.64,1115.0,0.23823918286323123,0.2766682686382342,0.4042219121998035,0.3067179978223883,2.8591546111621193,3.6591789689088676,10.80985496930851,3.783786346097327
11.3,208.63,1961.0,2.8001903934330437,3.7512888544042555,10.68212025868893,3.836104658833926,0.14071142855697485,0.1510114827359233,0.21061620447315926,0.18497387957677558
119.71,171.96,613.39,0.3492358189491202,0.3622404437622344,0.4037133986325991,0.44097741529892326,3.300185362168766,8.470100383056858,4.750638493274253,7.01543831374733
121.46,164.3,432.1,0.4577936877200075,0.4822857535138822,0.5370847512793552,0.5987806696083742,3.822211275804597,9.067662799034197,4.907615325638715,7.583517003440255
124.36,169.03,541.01,0.3943582641994699,0.41409271045657425,0.45487673171982834,0.5120359846640536,3.5402815023017205,8.46861752153878,4.8956306460036565,7.750346803960135
126.2,161.37,374.34,0.5273117625276028,0.5594928659522345,0.6238985167480715,0.692453064441718,4.036583434929175,8.906117657520126,4.835995495835885,8.248897633749857
125.94,213.89,377.77,4.095341316032385,9.64223619850798,4.052743842735415,8.727574383679888,0.5626030612933558,0.6642967260692701,0.6961425884961862,0.6788474546942077
127.36,173.77,414.11,1.1287670644554249,2.0236514724834587,0.4363479465308942,0.552346753754873,3.3406871046347804,7.762799229845678,4.796823126185115,7.857964396026128
129.28,166.11,493.67,0.46160913673860127,0.48004879520707106,0.532271159811165,0.59960597340572,3.781505342429432,8.335796264461537,4.893320390773966,8.423959079961747
12.35,156.11,446.87,1.7195642906986042,1.7046523808544498,1.9338354247679628,0.40073824343845127,2.739806410402042,3.6778829060648706,10.463711702717271,3.7346737182962375
12.01,293.61,1467.84,3.8788280350157702,3.378271192534581,11.08416147077607,4.135906446563206,0.1730576759190232,0.1939894587087615,0.2770462853242296,0.23022468200575189
11.66,71.12,995.47,0.25045967584270745,0.2755366833711502,0.41272506820509036,0.3206181180778198,3.678919530517969,3.248256641943999,10.899786669488535,3.818403237539366
132.5,170.84,469.22,0.4646070655667978,0.5349913101322417,0.46521360220591895,0.5340815051735599,3.4536369527740653,7.654622357845817,4.824678366270895,8.58523152324939
134.58,163.18,335.62,0.5340821712604307,0.5563840510755834,0.621424134034603,0.6964582695995437,3.913767912504025,8.045672679886623,4.7466177436672865,9.043006445938609
138.1,167.91,423.29,0.47666748625517336,0.513089657812584,0.5180170243761261,0.5953084839020975,3.6057853791806043,7.371225119022412,4.811693511836961,9.195839523005406
13.31,103.58,893.99,0.27705293124993724,0.36069635724384475,0.49668514171915046,0.3584542841134078,3.3795682406027927,3.964699301674352,10.969695246378015,3.8928392661083597
13.0,241.09,1446.89,3.159919850120018,4.20973181434392,11.076698653356656,4.237421151437372,0.1898520774692554,0.19901254417563413,0.29849914654966453,0.25858367735821974
140.41,160.25,333.35,0.562490171149273,0.5869441444174335,0.6679410703395551,0.7423518887480572,3.9059154539427032,7.603795285922806,4.729508198520794,9.623303190020202
142.83,152.59,345.93,0.6068288736041789,0.656449874230861,0.7676093777664266,0.8739736732831181,3.907788958400757,7.632313998570379,4.670509104461665,9.972622323958358
144.4,164.99,406.56,0.5110627888352278,0.5552138936724752,0.5606340293059494,0.6343658743716403,3.6345709515034903,6.872891987249089,5.129718366072392,9.808985460052153
145.4,144.93,357.21,0.5992644727725324,0.6472843928239523,0.7085186118039569,0.7816582198272859,3.753851114500801,7.487328762091897,4.43664680160312,10.231247772776012
147.07,157.32,330.24,0.5618532894678784,0.5867099143870371,0.675536337760851,0.7630700689026134,3.7479949235458965,6.921886759805904,5.0327093978222965,10.15594418595196
13.62,326.07,1289.6,4.08172998736505,3.1692517080991602,10.87829637109385,4.236189451814272,0.16556637142071964,0.17983542079710352,0.22822282022899484,0.1856174438983603
14.22,51.06,852.5,0.2656322058899976,0.29842012314903266,0.43136976233886826,0.34179078781138383,4.170589691288048,3.0716722410100297,10.919120434908471,4.160684163412118
150.82,44.62,339.35,0.5674610202418152,0.6514707464882388,0.697165711677038,0.9004567891084864,6.663473690039525,3.6104413882039363,4.566141880638472,10.614602553363726
152.02,24.55,338.41,1.046658993225804,0.5958167500895016,0.5938824751562568,0.6871481665027129,6.231212633863058,3.7193343716393024,5.0829020865367305,10.458408309714313
154.08,36.95,364.69,0.5219558797079559,0.5837847805571906,0.6215331863046679,0.7740541369931607,6.171574481901124,3.6048501167330986,4.763467530825854,10.69265399212401
155.25,154.4,371.99,0.5436164228879962,0.5709076329879464,0.6314904033459858,0.721047542136131,3.481820672455329,5.877468670291933,4.88847106535629,10.604957663737062
157.76,29.29,366.44,0.49093759031995693,0.5267859756554247,0.5488431065891635,0.6686816735988782,5.486689129494956,3.490030593995074,4.912349399723835,10.746471626834033
14.79,136.04,986.27,0.26596261152532713,0.30918081449552975,0.5004803115420025,0.35196205356694926,2.8677239885973003,4.325996187864288,10.85272807354194,4.206408237829418
15.34,221.03,1463.25,2.982334279343565,4.539509854613617,10.956755687543714,4.403830864918202,0.1807191572726242,0.18681527865845984,0.276023151590839,0.24019107256087696
14.51,273.55,1259.43,3.937225526394048,3.968083964682647,11.116433607948318,4.0265694052595435,0.2031672574215906,0.2148501414226828,0.3362307544210431,0.27277387384368224
160.37,41.69,353.09,0.5083825583507132,0.5564100922883551,0.6463163461807329,0.7680029869510515,5.209830211624998,3.355962795778852,4.751029662657043,10.903735591492255
163.36,54.09,331.47,0.5240139673014793,0.5639387241847319,0.6723672497908616,0.7839848496795246,4.762011578370839,3.413891753781505,4.694673048328119,11.012339593059304
163.87,139.07,350.69,0.5432451798983692,0.5718809644890255,0.6283409932163518,0.7206827034449257,3.144730852631622,4.734144425198672,4.670426906125698,10.95811481582523
164.66,86.55,369.64,0.5252503000154392,0.5480844002548338,0.6631238291584122,0.7699689398161575,4.134753995083216,4.06477781698927,4.256062902376223,10.965999646375021
166.08,119.01,358.74,0.5206963281153179,0.5394755771072881,0.6453511015991324,0.7396893445738822,3.3263410607370276,4.399126909307892,4.510884407382616,11.05061903612645
167.0,66.49,389.81,0.48231252550828635,0.5034018996098315,0.5852562062116747,0.6850604697021228,4.122711887914136,3.4560185734013413,4.392044680903355,11.016788647870696
168.7,98.95,390.72,0.46674613931484965,0.49561145623513486,0.5514898815638773,0.6483874414635513,3.473941931922904,3.8211061599010856,4.011103211684606,10.987123995844925
15.87,306.01,1114.15,4.561143340941059,3.405095909654082,11.130009497207766,4.527279218382771,0.17682326753064795,0.21143911522331194,0.27265727471014845,0.2107165832980381
16.39,31.0,841.22,0.26715935794278817,0.31019329471798557,0.404622434061405,0.317554108476816,4.395382100547853,3.070343795027712,10.743709402163928,4.221274447988362
15.61,83.52,807.89,0.2974254397787477,0.32269862565663254,0.5025851308746717,0.38970125344997353,4.053075212169804,3.8664451647223017,10.99438943124202,3.933674254754692
16.89,115.98,715.83,0.3463312448588607,0.41460695364165356,0.5583147968844975,0.4116251096094627,3.3654511673035623,4.674713565255005,11.0133244989871,4.300972074111662
17.37,200.97,1935.38,3.007171467809088,4.524105210299401,10.593445134393406,4.371037961701125,0.1429123424755795,0.14948131050323107,0.2135072163384613,0.17530552667333688
16.64,253.49,1131.91,3.6895046292621454,4.658263823210991,11.167775902953919,4.441740807603571,0.2288288474859722,0.23705428677432158,0.3781259584118427,0.297466366857618
17.13,338.47,506.35,4.4196871788780125,3.2982649060782347,10.693698887360318,4.458718236760357,2.3008652047762324,1.2616402040483645,0.7613344674528109,0.3670332620571562
18.08,148.44,1037.16,0.2670836290057652,0.2742612099828182,0.4640457022946952,0.3282479086261687,3.003407995416584,4.729269297450565,10.702698364645524,4.2927147887069745
17.85,285.95,1129.81,4.667033785224681,4.0297987951462515,11.18259602450091,4.558310153220844,0.21473394131443446,0.2450303123414861,0.38536379386446173,0.2960184678329096
17.61,63.46,759.88,0.31543056849378165,0.35174408866827866,0.528972472675946,0.4193738065120449,4.683898356369285,3.5145462919554546,11.01675797634523,4.340650786050365
18.54,233.43,1270.17,3.2654290562635,5.137434124233364,11.106317810181475,4.561321271627948,0.2261187890798723,0.23039200591152525,0.36431174059519356,0.28969209207122787
18.98,318.41,1036.69,5.040789331444271,3.4023157265130206,11.06115672724919,4.65370663386845,0.19757296999467797,0.21886840107711678,0.27441300336451646,0.22490798926624306
19.42,43.4,744.1,0.29464726789104917,0.3430193381844041,0.4815078159496108,0.3730326423887867,4.999288707092422,3.181694369425451,10.91791448176405,4.380898805410389
18.76,95.92,728.19,0.3386046879678908,0.3685981645988889,0.5728631203965554,0.45062239490156814,4.107152144161396,4.581280223466631,11.006277098662263,4.129178254606163
19.84,128.38,615.67,0.39716650113869106,0.4060088592688925,0.56692128687055,0.41491065072483846,3.199751580320905,5.219560137231602,10.94958650557939,4.390973728216838
20.26,213.37,1501.01,3.160881918409989,5.261798303708224,10.849435646816262,4.572191082886285,0.17988917440031207,0.17809334342403627,0.2748731937744669,0.21708156525286634
19.63,265.89,1119.95,4.359548931202358,4.805122542417707,11.13612750656348,4.409577446475896,0.23506613605631727,0.24643608815244383,0.4229498751160329,0.3267953664410317
20.47,75.86,702.12,0.3541014742637999,0.38438635448488667,0.6074058338032295,0.4750267426494507,4.892727966303145,4.121934335115942,11.015097347487359,4.407509753445451
21.47,108.32,693.55,0.3652009040530852,0.39051957727863457,0.6179421120749272,0.4883004222432476,3.9267685251526396,5.27143687040611,11.013587680148163,4.491388421052619
20.87,160.84,831.9,0.44636214848980804,0.5317668099979257,0.3871140391070951,0.27632012343390333,3.045816133396539,4.832579397109459,10.380021469094675,4.317194642926996
21.07,23.33,539.89,1.0313699331746506,0.4275353958988911,0.4492687401393611,0.36573919948957156,4.9869741359437585,3.2548883509910453,10.559867484856943,4.521047683586823
21.27,245.83,1000.52,3.78182349894269,5.509592322124224,11.135013175812425,4.717940231008319,0.24709870008919152,0.24869975402675143,0.42905807373400506,0.3370055995016597
20.67,298.35,992.2,5.302077459674155,3.8533444260909184,11.169292378421257,4.75201120701137,0.19188538710578057,0.2340298563631256,0.2925485890285748,0.22254820319257815
22.43,140.78,665.42,0.39395917886369447,0.37674737007838743,0.5667310343916062,0.3786292433854072,3.1731316745921965,5.573125028891032,10.823172736823357,4.352100861526977
21.86,193.3,2269.51,3.0842551592599774,4.884585459964244,10.297718774489653,4.677021507209111,0.13167118800923783,0.14139156714036877,0.1806904902881055,0.13803977404152137
22.24,278.29,988.04,5.089332393306528,4.701336950737455,11.121643083511684,4.691843839209119,0.24401041201509688,0.26556022782519595,0.45176018302988963,0.34809310078741784
21.66,330.81,806.74,5.335325133755912,3.5615535148251083,10.873013095278877,4.784413829344014,0.4853956207696296,0.2825590642131633,0.3324769754806002,0.27553880672749553
22.05,55.8,685.72,0.3315018520560412,0.3925063512745243,0.5824213201215679,0.447445382255034,5.462994705162841,3.532189557335084,10.964362538806782,4.470167084000922
22.8,225.76,1211.54,3.2197415404872682,5.803076627121059,10.988240686095924,4.577295439281203,0.21800032722130333,0.2137921376591668,0.36352180423285774,0.27735794841354516
23.17,310.75,905.67,5.759207676662594,3.6221228928105837,11.09585477486307,4.7192747309916125,0.22162556914549594,0.24750560329898869,0.30463920168086245,0.25308114578270735
22.98,88.26,680.42,0.3754449273051669,0.40062476789313767,0.6449540706084032,0.5014218089179313,4.847131263749454,4.85280778215443,10.914415220442347,4.33881995407264
23.88,120.72,670.38,0.3675069786480392,0.3816015083834724,0.6116746925673762,0.48275583775407893,3.5831521046085224,5.836924418159496,10.944711642927233,4.478791543850791
24.23,205.7,2215.35,3.2968072237944552,5.696027307920226,10.619761232688688,4.729082730301499,0.13747058232128312,0.1407116183982247,0.1932509053804917,0.14550159810423688
23.71,258.23,848.38,4.491484293344692,5.5942432308716175,11.082542818129712,4.837182519051712,0.27568733822568076,0.2832687759692278,0.4751864986720254,0.36093777818772704
23.53,35.73,708.75,0.3181429538018685,0.3551774094409753,0.4720344255227976,0.39135139910333705,5.629598652854467,3.377185547728183,10.793977770721957,4.448580417572666
24.41,68.19,581.94,0.38374540241191557,0.42275780664058515,0.6593962635942509,0.5174453271475979,5.6418336113917285,4.124492818484287,10.948275124394934,4.5579678579484355
25.26,100.66,566.37,0.3993055057545318,0.4238919571200917,0.6853554076566726,0.5387842648882046,4.577006607686691,5.585331076186549,10.886033598608293,4.626818399227019
24.75,153.18,1028.64,0.28025216002025294,0.256382999955909,0.4675177560938665,0.2920069012077606,3.2578775073945936,5.6817612657882215,10.52828769692219,4.45999149016816
25.09,238.16,1012.8,3.6881631172383957,6.197096099829484,11.043988227320643,4.686560248047628,0.2586947247616266,0.2612960031261585,0.43953174291816416,0.33717465072860203
24.58,290.69,1037.2,5.762340400431325,4.408836461702406,11.110713809280611,4.877893476670147,0.20793406720634766,0.2723181311105866,0.36079379055549243,0.26308288882392683
25.43,323.15,810.96,6.067444196328481,3.6850961874362214,10.931125632822845,4.711172500252798,0.284106801705238,0.29200297443963863,0.35825061032050853,0.31466373682661697
26.09,133.12,754.92,0.3398694427406541,0.34746314731010475,0.5559184161506416,0.4379521006263529,3.263090251978032,6.2008198839885305,10.796578359874763,4.321243362897554
26.41,218.1,1491.01,3.367087433561494,6.309065108446142,10.810268482101044,4.523814086412749,0.168522343205557,0.15985653940135552,0.23726523618979847,0.1807275470531359
25.92,270.63,782.9,5.258839014226706,5.415053567866455,10.95511616918313,4.8460630494630506,0.2822102818538254,0.28402787747145486,0.47520777766405975,0.32627918588583615
25.76,48.13,696.24,0.3400522943703723,0.3917611719251891,0.5396526493902699,0.418903223068587,6.050242328530488,3.448453657082598,10.854186837508546,4.378670378465958
27.36,113.06,567.99,0.3997342347141332,0.4194904571876489,0.6836082458933663,0.5366534461175417,4.1245051341855365,6.23764071122504,10.837683846789394,4.571983573210667
26.89,165.58,969.62,0.39531592650220276,0.5322202414038439,0.34939742259752066,0.2430145933978411,3.162485481140164,5.467203581377294,10.037027681916616,4.64978628385247
27.21,250.56,797.93,4.404239317746622,6.300388081123642,10.997572131045692,4.91659324951515,0.29942087282898494,0.29957373216777855,0.4788064022146163,0.39199758371370735
27.05,28.07,651.99,0.42458549990232064,0.3856551850760636,0.5034376272414236,0.43375217662738835,6.025356384739126,3.551725552562347,10.559250815468184,4.640957473377146
26.73,303.09,807.55,6.31298684770786,4.018492173880349,11.032765372261954,4.7323600224781375,0.23816236866620383,0.26510258290852196,0.32206922917124464,0.2712599146256505
26.57,80.59,531.38,0.4019564923731083,0.4325230896326604,0.6966888811178406,0.545944676059594,5.579402483208019,4.874748689012033,10.812029024590087,4.663223245247934
28.13,145.52,964.02,0.30879291924247565,0.2773856031508218,0.4758585849251246,0.3291884853253598,3.3889367074097874,6.401702587442244,10.585151186426948,4.323885314244001
27.67,198.04,2203.06,3.32861359617168,5.883390018068232,10.272792527400759,5.0166089672134015,0.11907401871762224,0.1285394823114768,0.1657000545333243,0.13196838294656782
28.43,230.5,1029.32,3.521402818997348,6.725329203976204,10.879153010919389,4.461366265253049,0.2560082312440835,0.24873253213661287,0.4156312238234013,0.3049157808362124
27.98,283.02,933.05,6.010632708770723,5.050049940961593,10.955119506968096,5.058420567447603,0.24318391127418285,0.2981398411240278,0.4763195848197151,0.34478179110125107
27.52,335.55,378.7,6.0969744265106,3.7931268748446243,10.658107743608324,5.0313676350730905,2.016177950064379,0.8062156645744317,0.5860429387059658,0.44194510729351466
27.83,60.53,638.08,0.3545127780479183,0.42986538082290454,0.644855417202983,0.47125642662252487,6.295695306769225,3.974993161302088,10.809224459441095,4.4572217832551155
29.32,125.45,699.34,0.3708105557956015,0.38481558266657967,0.6332318542302574,0.4953384410493804,3.614302690142302,6.718227086800511,10.74916333888082,4.266364881456452
29.18,262.96,1154.4,5.233270271284582,6.1328983511452195,10.864348185457308,5.140643836976573,0.2295621146247264,0.22950928585991198,0.3982091415007336,0.20416204450193715
28.73,315.49,640.93,6.615739711071023,3.732766231047254,10.905085812587593,4.55309369790108,0.29656856092569606,0.31486938866077974,0.38406364479051736,0.35155350886597525
29.03,40.47,554.1,0.3788124593704981,0.4130051504171699,0.5669603099753815,0.4697386026001883,6.522160429817094,3.5470147594145023,10.679345962205659,4.293596759695146
28.58,92.99,528.45,0.4113710026350547,0.436013717506103,0.7113689361245289,0.5548111450190147,5.264362475117051,5.686112192195142,10.698269598255735,4.759983111546591
30.47,105.39,545.13,0.4209421719817149,0.4458899318201068,0.7253123002342625,0.5604557132483691,4.7635677754202925,6.430823955041562,10.694616129035655,4.7666927713462375
30.05,157.91,1258.83,0.21153870409242093,0.2123138432435604,0.3380575622906957,0.22146048522700598,3.413267116606264,6.284430978623759,10.206289500517864,4.612985508035896
29.61,210.44,1894.37,3.514516145333705,6.641674921956113,10.553809430431725,4.585848953510731,0.13533309471052044,0.14119437389688247,0.18246584909048996,0.14450811064669683
30.33,242.9,825.39,4.157725437898278,6.919436307573332,10.85926428829868,4.719980281216027,0.28468138258098014,0.2773912063305069,0.4450012247594617,0.39741312154606845
29.9,295.42,884.89,6.640355185188112,4.517404516143027,10.906426748548236,4.838106503350929,0.23277083203333399,0.2600259063616617,0.32772710666980537,0.268452374048471
29.76,72.93,502.54,0.4059148593287261,0.44553308160231503,0.7156764469152421,0.5662404282067555,6.261895862723657,4.731994966950231,10.727113031129557,4.700693577941345
31.17,137.85,865.05,0.31248164371266546,0.30037454275601555,0.535485419407978,0.37257065214852303,3.4102451021489175,6.945189584182088,10.576285879635734,4.101341548565328
30.75,190.38,2515.43,3.193040965537027,5.85296963307695,9.807912466193926,5.428930436111695,0.11342096111180394,0.12483853866006014,0.15545296905948267,0.1283459202115488
31.45,222.84,1313.52,3.458570318504286,7.106113186065936,10.670222995581309,4.287682270294587,0.20056743814811961,0.18598561153131368,0.2862569495171826,0.20616988055449167
31.03,275.36,1062.73,6.069197901597957,5.739700575116777,10.75152067911173,5.252798044683971,0.22379665615307737,0.20436585139733393,0.36997338757898823,0.20125171966447802
30.61,327.88,534.01,6.774283948999343,3.9521078561807266,10.695846318426334,4.768377365484902,0.4845175053641666,0.381864265608277,0.4572686775746295,0.4256344558742867
30.89,52.87,552.57,0.37527743372441147,0.4181439996580328,0.5794638517168462,0.45889887585204725,6.809912455877125,3.7647013374807097,10.674908019283201,4.155054911541199
32.26,117.79,664.05,0.4016292489246508,0.42092151032532726,0.6853007992947372,0.5332464318285994,4.117737579423534,7.021862730227364,10.60168846900373,4.376508581676657
31.86,170.31,641.61,1.5205145332010053,1.7676592149674581,0.48392249261936454,0.2938779782134961,3.070798968328548,5.450306342176104,9.53742618968506,4.318809273677532
32.13,255.3,1145.15,5.033602546470262,6.812264955556836,10.739637331664982,5.1357820828459895,0.2148433038465724,0.24601196784387977,0.37924300613559353,0.25761811462679324
31.72,307.82,642.36,7.069729739369455,4.01867489547078,10.808617061793937,4.437656865224106,0.31218103077395193,0.3296499528779624,0.4022409194036493,0.38224659877808076
31.99,32.81,518.84,0.42902854496875503,0.44807819597914855,0.6008437025392559,0.5269410868753229,6.8630462146947036,3.737312713015219,10.476775198345498,4.420757144184898
31.58,85.33,499.68,0.4183763964442203,0.4399465519698748,0.7253056332374072,0.5672601028977947,5.967780999615327,5.602333257148618,10.553932920061195,4.9293948517358475
32.93,150.25,1234.06,0.22259128945736095,0.21406822704411416,0.35369885371524884,0.2268709408198687,3.5858141208263645,6.983221449914676,10.28274040234184,4.369853498500141
32.53,202.78,2088.94,3.5525853223868973,6.7469309664249515,10.209464928738374,4.883594950193765,0.12553239003240016,0.1348103971533101,0.16686983354844945,0.13553442036475935
33.19,235.24,1118.19,3.851088798481979,7.394287562487125,10.670493646823541,4.320168514089046,0.22626985126805746,0.21323854617984228,0.36409117363658305,0.22002689623556151
32.79,287.76,994.49,6.798902839341469,5.157961758131016,10.72885497284868,5.081806249262187,0.20722409456426913,0.22665952988542082,0.2971078726397509,0.2309194633319164
33.45,320.22,482.53,7.290120956990206,3.958129539187519,10.658899421810416,4.36191077307981,0.38879173397379035,0.3935775889224741,0.48104582875044194,0.4830006145745521
32.66,65.27,573.21,0.36087083814630394,0.4499075854879949,0.676794184226624,0.48522296547797966,6.859255399605276,4.467796315664076,10.586088372020958,4.471995292357
33.32,97.73,533.64,0.4168174733907577,0.443285219146657,0.7336380662270601,0.5636167034496715,5.456561208805994,6.451387317636318,10.453388187789745,4.870804243650323
33.97,130.19,677.88,0.35274106986737747,0.3498561897455301,0.6145934217171357,0.46361403022594344,3.5631928084595152,7.377472147939858,10.47572544071204,3.873380397111702
34.22,215.18,1483.83,3.6345455005117797,7.396265596877496,10.418055540992428,4.294316804102527,0.15658581039903322,0.15821611342254105,0.2008286724504294,0.16231242101942203
33.84,267.7,1366.29,5.94188074943548,6.437636342980079,10.550625310813613,5.1322398526599615,0.14626277871491059,0.14492667870589782,0.19739464164334297,0.14845588719295602
34.47,300.16,638.25,7.357757610538196,4.494407932223908,10.659789021770822,4.573224896784048,0.3020817985428703,0.3191090147611887,0.39499574383295316,0.37822333070058045
33.71,45.21,489.66,0.4281333554421952,0.4693666088046052,0.6484315185939189,0.5411137981530917,7.193899123182755,3.5823942065482233,10.515318221709652,3.955162412288334
34.35,77.67,509.81,0.4208532830459011,0.44195496171905074,0.7308709159786373,0.5713004365489126,6.629507849296526,5.375728403869759,10.415385061342993,4.7232112267284965
34.98,110.13,551.73,0.40991570278519274,0.442022462398961,0.7201950739803558,0.5435231525343853,4.756398682649262,7.170101895403578,10.43295042002701,4.563957088131576
34.6,162.65,1397.62,0.20186548622098358,0.22528889917403883,0.2706928521510986,0.1896883368641171,3.4226080394100915,6.615630560057015,9.770035866725822,4.500506842860938
35.23,195.11,1971.89,3.4264746814163747,6.672533062042265,9.760556305324416,5.133199732419675,0.1359055171434677,0.2533720895882472,0.17221846515121633,0.16102066702323073
34.85,247.64,889.36,4.694839552568444,7.402972870955073,10.593284262382083,4.841433572650795,0.24925143471325623,0.25400121445147816,0.43841518426848664,0.33277715713582845
34.73,25.14,474.36,0.9628400414909335,0.5391880233772467,0.6438046762145622,0.5697776378272204,7.013489778272486,3.8593396927367594,10.174213759656666,4.788890279892109
